Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"C Horner, CE Costelloe","Exploring temporal trends and risk factors for resistance in Escherichia coli-causing bacteraemia in England between 2013 and 2018: an ecological study",,"Europe","scholar.archive.org","https://scholar.archive.org/work/tav4p5mfkrh6lbxthm2mgiphcy/access/wayback/https://watermark.silverchair.com/dkab440.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAtcwggLTBgkqhkiG9w0BBwagggLEMIICwAIBADCCArkGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQM-jkfhna1M1Oa8jpXAgEQgIICit5sIYsgD5fkInz8KWhrXB4fbaNiOnEB0vwSdjqn67gLDQKR2eRrLowWEQpwg3l9eUrF0iDIizmzPDvrYHBRhpgwrYrvaXTavKSF7ExswpwQ2ZeNhV8iZmXnEsSZ9i04tux1jcQIkq90MqOf4YnSeMWh8G-MBqcp1_ree35TrrhzDviD2RqriXd6eDXmIbuXk8GUiOPZjZVIuk01Iu8mgWDUczZEvLq9lLCwDidJyDfxpMjtjGtPaJ5Ktd_WtDVy5T8Thhu7SHfueQ11vvaic6hCULULbvJ1jyjcljIGfMiwDp7pNvpm3aCWBULUpFTkFix8RGlHV8I5kDE6mq9dv7LxUyXMKDJSJCOiOD7ORt3VbsdPrOavefaQN-JtnwcHHoQflQQjNzeP74Hk_sRuRevvw0Vw0rgEnHoiaHf-mFGQbxXBAccA_4TTppjjFNK7pRKqho4osTjSCSSB6gc0PZKY9BZ9mQM7auh5--Nh8e1BGVWpiaBV_wCyeXKnb7VAIirFxOeHqmQGtC1UyFlMMjBFiwkVwnHeas99i0BK5wvvm8BtngZ7zmD0LURXzRVYjc1j9IZtnwrtHpRQDy7TQjC7YHMHnLNvDGaDtnqb7292jisnFJ8MwlTl1dvRZfyKZg6-Nn9TN65myQBEIkKqMtaBoSuv6VuduGegR1tZi38iEa-mhflpC8bPeDbd5Xt2s3AtM91mcswZRgvph_1oKVnCmDcxd9O8WmhLe_GCK8HjBq1MyTvLsRsiUVGpmO2tCLsqjqo_HCIftPYWC2aUxA8VDaHIqUcJ23PUG4dU628eGIrGzGDob_2DKdfQtI140SBqCQUANN2_t-oRh2Xg747tS1LkLcnqeXJp","",650,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,2,,"Background: Escherichia coli are Gram-negative bacteria associated with an increasing burden of antimicrobial resistance (AMR) in England. Objectives: To create a comprehensive …","https://scholar.archive.org/work/tav4p5mfkrh6lbxthm2mgiphcy/access/wayback/https://watermark.silverchair.com/dkab440.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAtcwggLTBgkqhkiG9w0BBwagggLEMIICwAIBADCCArkGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQM-jkfhna1M1Oa8jpXAgEQgIICit5sIYsgD5fkInz8KWhrXB4fbaNiOnEB0vwSdjqn67gLDQKR2eRrLowWEQpwg3l9eUrF0iDIizmzPDvrYHBRhpgwrYrvaXTavKSF7ExswpwQ2ZeNhV8iZmXnEsSZ9i04tux1jcQIkq90MqOf4YnSeMWh8G-MBqcp1_ree35TrrhzDviD2RqriXd6eDXmIbuXk8GUiOPZjZVIuk01Iu8mgWDUczZEvLq9lLCwDidJyDfxpMjtjGtPaJ5Ktd_WtDVy5T8Thhu7SHfueQ11vvaic6hCULULbvJ1jyjcljIGfMiwDp7pNvpm3aCWBULUpFTkFix8RGlHV8I5kDE6mq9dv7LxUyXMKDJSJCOiOD7ORt3VbsdPrOavefaQN-JtnwcHHoQflQQjNzeP74Hk_sRuRevvw0Vw0rgEnHoiaHf-mFGQbxXBAccA_4TTppjjFNK7pRKqho4osTjSCSSB6gc0PZKY9BZ9mQM7auh5--Nh8e1BGVWpiaBV_wCyeXKnb7VAIirFxOeHqmQGtC1UyFlMMjBFiwkVwnHeas99i0BK5wvvm8BtngZ7zmD0LURXzRVYjc1j9IZtnwrtHpRQDy7TQjC7YHMHnLNvDGaDtnqb7292jisnFJ8MwlTl1dvRZfyKZg6-Nn9TN65myQBEIkKqMtaBoSuv6VuduGegR1tZi38iEa-mhflpC8bPeDbd5Xt2s3AtM91mcswZRgvph_1oKVnCmDcxd9O8WmhLe_GCK8HjBq1MyTvLsRsiUVGpmO2tCLsqjqo_HCIftPYWC2aUxA8VDaHIqUcJ23PUG4dU628eGIrGzGDob_2DKdfQtI140SBqCQUANN2_t-oRh2Xg747tS1LkLcnqeXJp","https://scholar.google.com/scholar?q=related:C5immHHTgpIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"F Terris-Prestholt","Early VEGF testing in inflammatory neuropathy avoids POEMS syndrome misdiagnosis and associated costs",,"core.ac.uk","","https://core.ac.uk/download/pdf/341796005.pdf","",653,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,1,,"Lunn, Michael; University College London Hospitals NHS Foundation Trust National Hospital for Neurology and Neurosurgery, MRC Centre for Neuromuscular Disease and …","https://core.ac.uk/download/pdf/341796005.pdf","https://scholar.google.com/scholar?q=related:4bgU6cLNYbcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"E Rezel-Potts, V L'Esperance, MC Gulliford","Antimicrobial stewardship in the UK during the COVID-19 pandemic",,"bjgp.org","","https://bjgp.org/content/bjgp/early/2021/04/05/BJGP.2020.1051.full.pdf?versioned=true","",657,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,3,,"… https://openprescribing.net/bnf/0501/ (accessed 22 Mar 2021). …","","https://scholar.google.com/scholar?q=related:Ovnsse_5dnoJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"PG Munthali","AMR–What is the current Status",,"infectionpreventioncontrol.net","","https://www.infectionpreventioncontrol.net/wp-content/uploads/2025/05/11.-Dr.-Peter-Munthali.pdf","",666,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,1,,"… Accessed September 2021 from Open Prescribing (https://openprescribing.net/) …","https://www.infectionpreventioncontrol.net/wp-content/uploads/2025/05/11.-Dr.-Peter-Munthali.pdf","https://scholar.google.com/scholar?q=related:J57i0HO01I4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"E Gabzdyl, V Maynard","Asthma management optimisation in adult patients in GP practice as a way of reducing inhaler carbon footprint and high dose inhaled corticosteroid prescribing",,"yhtraininghubs.co.uk","","https://yhtraininghubs.co.uk/wp-content/uploads/2024/04/AM2.-Asthma-management-optimisation-in-adults_Ewa-Gabzydl.pdf","",669,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,2,,"3 METHOD The ePACT data shows:▪ a reduction in high dose ICS prescribing (Figure B),▪ a reduction in pMDI prescribing (Figure C),▪ a reduction in salbutamol pMDI prescribing (…","https://yhtraininghubs.co.uk/wp-content/uploads/2024/04/AM2.-Asthma-management-optimisation-in-adults_Ewa-Gabzydl.pdf","https://scholar.google.com/scholar?q=related:CiNkAyaNrusJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"A Ball","Greener Inhaler Prescriptions in Primary Care",,"pcrs-uk.org","","https://www.pcrs-uk.org/sites/default/files/Conference/2021/Abstracts/Abstract-277.pdf","",671,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,1,,"Background • The NHS accounts for 3% of the total emissions of the UK and has committed to reducing its carbon footprint by 51% by 2025 to meet targets set by the climate change act. …","https://www.pcrs-uk.org/sites/default/files/Conference/2021/Abstracts/Abstract-277.pdf","https://scholar.google.com/scholar?q=related:_-15gJMAqG0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"AC Patel-SRO","Environmental effect of Inhalers",1921,"","sussexccgs.nhs.uk","https://www.sussexccgs.nhs.uk/wp-content/uploads/2021/07/Green-Inhalers-Crib-sheet.pdf","",422,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,1,104,"2. The most commonly prescribed inhaler in the UK, Ventoin Evohaler has a carbon footprint equivalent (CO2e) of 28kg of CO2. That is the same carbon footprint as the greenhouse gas …","https://www.sussexccgs.nhs.uk/wp-content/uploads/2021/07/Green-Inhalers-Crib-sheet.pdf","https://scholar.google.com/scholar?q=related:kaF9wyzo4y8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"RHTM MP","ACMD",2008,"","assets.publishing.service.gov.uk","https://assets.publishing.service.gov.uk/media/5a81733ced915d74e33fe464/Meds_report-_final_report_15_December_LU__2_.pdf","",619,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,1,17,"1.1. 1 This inquiry by the Advisory Council on the Misuse of Drugs (ACMD) was initiated in response to a commissioning letter from the Home Secretary in September 2013 noting that …","https://assets.publishing.service.gov.uk/media/5a81733ced915d74e33fe464/Meds_report-_final_report_15_December_LU__2_.pdf","https://scholar.google.com/scholar?q=related:5T-cLqwEx90J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"EBM DataLab","University of Oxford. OpenPrescribing. net. OpenPrescribing. net. 2020",2009,"","","","https://scholar.google.com/scholar?cites=17609008831247713509&as_sdt=2005&sciodt=0,5&hl=en",51,"2025-06-30 21:06:11","CITATION","","","",,,,,2,0.13,2,1,16,"","","https://scholar.google.com/scholar?q=related:5YQ8STzEX_QJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"F Naudet, N Fitzgerald","Alain Braillon",2010,"Eur J Psychiat","","","",667,"2025-06-30 21:06:11","CITATION","","","",,,,,0,0.00,0,2,15,"","","https://scholar.google.com/scholar?q=related:pcxY8rDkWhkJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"CJ Reynolds","Cost of switching inhalers is high in carbon trading terms",2013,"BMJ","bmj.com","https://www.bmj.com/content/347/bmj.f4162","https://scholar.google.com/scholar?cites=2174716815840036526&as_sdt=2005&sciodt=0,5&hl=en",158,"2025-06-30 21:06:11","","","","",,,,,1,0.08,1,1,12,"Hillman and colleagues highlight the role of hydrofluorocarbons in metered dose inhalers (MDIs) as important greenhouse gases. 2 They also note the variation in the proportion of …","","https://scholar.google.com/scholar?q=related:rsY2_2slLh4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"M McCartney","Margaret McCartney: Long live generics!",2016,"BMJ","bmj.com","https://www.bmj.com/content/355/bmj.i5808.full","https://scholar.google.com/scholar?cites=18361066460446505444&as_sdt=2005&sciodt=0,5&hl=en",74,"2025-06-30 21:06:11","","","","",,,,,3,0.33,3,1,9,"… But spending—easily researched, thanks to OpenPrescribing.net—has increased by five or six … OpenPrescribing. Phenytoin sodium (0408010Q0). https://openprescribing.net/chemical/…","","https://scholar.google.com/scholar?q=related:5LlAKKqcz_4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"VP Patel, E Price, D Collins, L Williamson","166 Methotrexate Longevity is Limited by Nausea: Prophylactic Anti-Emetics and Early Subcutaneous Preparation May Improve Patient Care and Save Money",2016,"Rheumatology","academic.oup.com","https://academic.oup.com/rheumatology/article-abstract/55/suppl_1/i129/1794493","",130,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,4,9,"… Methods: Openprescribing. net is a publically available resource to simplify analysis of NHS prescribing data published monthly by the Health and Social Care Information Centre. …","https://academic.oup.com/rheumatology/article/55/suppl_1/i129/1794497","https://scholar.google.com/scholar?q=related:VOEvU5LPLM8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
42,"D Unwin, G Livesey, D Haslam","It is the glycaemic response to, not the carbohydrate content of food that matters in diabetes and obesity: The glycaemic index revisited",2016,"Journal of Insulin Resistance","journals.co.za","https://journals.co.za/doi/abs/10.4102/jir.v1i1.8","https://scholar.google.com/scholar?cites=7246137469715091844&as_sdt=2005&sciodt=0,5&hl=en",292,"2025-06-30 21:06:11","","10.4102/jir.v1i1.8","","",,,,,42,4.67,14,3,9,"Background: The low-carbohydrate diet for diabetes and obesity is over 200 years old. A new lease of life comes with evidence for its beneficial effects supplied by research into the …","https://insulinresistance.org/index.php/jir/article/view/8/11/1000","https://scholar.google.com/scholar?q=related:hBEEFKNzj2QJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"JFM Gilmartin, TA Nguyen, E Reeve…","Incorporating research into current pharmacy practice: the future of Australian pharmacy?",2016,"Journal of Pharmacy …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jppr.1249","https://scholar.google.com/scholar?cites=12005246004354538872&as_sdt=2005&sciodt=0,5&hl=en",374,"2025-06-30 21:06:11","CITATION","10.1002/jppr.1249","","",,,,,3,0.33,1,4,9,"The last decade perhaps offered a uniquely golden opportunity for healthcare systems to optimise ‘windfall’savings from patient expiries. However, as the tsunami of patent expiries on …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/jppr.1249","https://scholar.google.com/scholar?q=related:eN26aqIzm6YJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
7,"CG Huber, AR Schneeberger, E Kowalinski…","Arbitrary classification of hospital policy regarding open and locked doors–Authors' reply",2016,"The Lancet …","thelancet.com","https://www.thelancet.com/journals/lanpsy/article/PIIS2215-0366(16)30368-6/abstract","https://scholar.google.com/scholar?cites=17501345300335287328&as_sdt=2005&sciodt=0,5&hl=en",436,"2025-06-30 21:06:11","","","","",,,,,7,0.78,2,4,9,"Christian G Huber and colleagues1 (September, 2016) analysed data from 21 German psychiatric inpatient clinics across 15 years. Using complex statistical models, they compared …","https://www.thelancet.com/pdfs/journals/lanpsy/PIIS2215-0366(16)30368-6.pdf","https://scholar.google.com/scholar?q=related:INzvFdNE4fIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
457,"B Baird, A Charles, M Honeyman, D Maguire, P Das","Understanding pressures in general practice",2016,"","assets.kingsfund.org.uk","https://assets.kingsfund.org.uk/f/256914/x/62ae34157d/understanding_pressures_general_practice_2016.pdf","https://scholar.google.com/scholar?cites=15836889569076626536&as_sdt=2005&sciodt=0,5&hl=en",451,"2025-06-30 21:06:11","BOOK","","","",,,,,457,50.78,91,5,9,"It seems that hardly a week goes by without a new story in the press about general practice under pressure. Evidence suggests that people are finding it increasingly difficult to get GP …","https://assets.kingsfund.org.uk/f/256914/x/62ae34157d/understanding_pressures_general_practice_2016.pdf","https://scholar.google.com/scholar?q=related:aMTm1yfvx9sJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
8,"F Naudet, N Fitzgerald, A Braillon","Nalmefene for alcohol dependence: a NICE decision?",2016,"The Lancet Psychiatry","thelancet.com","https://www.thelancet.com/journals/lanpsy/article/PIIS2215-0366(16)30356-X/abstract","https://scholar.google.com/scholar?cites=3432439137492776707&as_sdt=2005&sciodt=0,5&hl=en",481,"2025-06-30 21:06:11","CITATION","","","",,,,,8,0.89,3,3,9,"In November, 2014, the UK National Institute for Health and Care Excellence (NICE), following an assessment of clinical-effectiveness and cost-effectiveness, recommended nalmefene, …","https://www.thelancet.com/pdfs/journals/lanpsy/PIIS2215-0366(16)30356-X.pdf","https://scholar.google.com/scholar?q=related:A7dnrzV5oi8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"A Powell-Smith, BOP Goldacre","net, 2016",2016,"Accessed on","","","https://scholar.google.com/scholar?cites=2224020081326686871&as_sdt=2005&sciodt=0,5&hl=en",624,"2025-06-30 21:06:11","CITATION","","","",,,,,2,0.22,1,2,9,"","","https://scholar.google.com/scholar?q=related:lwLQCHtO3R4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
14,"VS Moorthy, C Roth, P Olliaro, C Dye…","Best practices for sharing information through data platforms: establishing the principles",2016,"Bulletin of the World …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC4794314/","https://scholar.google.com/scholar?cites=17360886069413333319&as_sdt=2005&sciodt=0,5&hl=en",664,"2025-06-30 21:06:11","HTML","","","",,,,,14,1.56,3,5,9,"… Available from: www.openprescribing.net…","https://pmc.ncbi.nlm.nih.gov/articles/PMC4794314/","https://scholar.google.com/scholar?q=related:R8lo8eVB7vAJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"AJ Walker, HJ Curtis, S Bacon, R Croker, B Goldacre","Trends and variation in Prescribing of Low-Priority Medicines Identified by NHS England: A Cross-Sectional Study and Interactive Data Tool in English Primary Care",2017,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/211235.abstract","https://scholar.google.com/scholar?cites=18072554944875933015&as_sdt=2005&sciodt=0,5&hl=en",38,"2025-06-30 21:06:11","","10.1101/211235.abstract","","",,,,,1,0.13,0,5,8,"… Our interactive data tool was deployed to OpenPrescribing.net where monthly updated … We imported all data onto OpenPrescribing.net and made a series of 19 standard measures, one …","https://www.biorxiv.org/content/biorxiv/early/2017/10/31/211235.full.pdf","https://scholar.google.com/scholar?q=related:Vy0PSficzvoJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
7,"EBM DataLab","OpenPrescribing. net",2017,"See https://open prescribing. net/analyse/(last checked …","","","https://scholar.google.com/scholar?cites=525244898296502858&as_sdt=2005&sciodt=0,5&hl=en",41,"2025-06-30 21:06:11","CITATION","","","",,,,,7,0.88,7,1,8,"","","https://scholar.google.com/scholar?q=related:SpoMv3MLSgcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
11,"A Powell-Smith, B Goldacre","OpenPrescribing. net",2017,"","","","https://scholar.google.com/scholar?cites=18136380621859409099&as_sdt=2005&sciodt=0,5&hl=en",42,"2025-06-30 21:06:11","CITATION","","","",,,,,11,1.38,6,2,8,"","","https://scholar.google.com/scholar?q=related:y0w1vRVesfsJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
6,"EBM DataLab","OpenPrescribing",2017,"","Oxford: University of Oxford","","https://scholar.google.com/scholar?cites=1311364262101748727&as_sdt=2005&sciodt=0,5&hl=en",46,"2025-06-30 21:06:11","CITATION","","","",,,,,6,0.75,6,1,8,"","","https://scholar.google.com/scholar?q=related:94u3NdnmMhIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"EBM DataLab, University of Oxford","OpenPrescribing. net",2017,"","","","https://scholar.google.com/scholar?cites=11768725029317564834&as_sdt=2005&sciodt=0,5&hl=en",57,"2025-06-30 21:06:11","CITATION","","","",,,,,3,0.38,2,2,8,"","","https://scholar.google.com/scholar?q=related:otm4jw_pUqMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"OpenPrescribing. net","EBM datalab",2017,"","University of Oxford","","https://scholar.google.com/scholar?cites=6292321466230554538&as_sdt=2005&sciodt=0,5&hl=en",70,"2025-06-30 21:06:11","CITATION","","","",,,,,2,0.25,2,1,8,"","","https://scholar.google.com/scholar?q=related:qr88DwnRUlcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
16,"R Barker, AA Laverty…","Adjuncts for sputum clearance in COPD: clinical consensus versus actual use",2017,"BMJ Open Respiratory …","bmjopenrespres.bmj.com","https://bmjopenrespres.bmj.com/content/4/1/e000226","https://scholar.google.com/scholar?cites=17699166474802037575&as_sdt=2005&sciodt=0,5&hl=en",92,"2025-06-30 21:06:11","HTML","","","",,,,,16,2.00,5,3,8,"… Methods We analysed English prescribing data, obtained from OpenPrescribing.net, for a 3-year period from 2013. In addition, we conducted an online survey of members of the …","https://bmjopenrespres.bmj.com/content/4/1/e000226","https://scholar.google.com/scholar?q=related:RwMUdyISoPUJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"G Sollazzo, D Miller","Open data in the health sector",2017,"","openaccess.sgul.ac.uk","http://openaccess.sgul.ac.uk/id/eprint/108668/","",99,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,2,8,"… We were able to use OpenPrescribing data to show that we actually prescribed fewer of these antibiotics than almost every other practice in Swindon. The problem was that we did not …","http://openaccess.sgul.ac.uk/id/eprint/108668/8/SollazzoMillerReport.pdf","https://scholar.google.com/scholar?q=related:qGPCUmYl4P0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
6,"B Brown, L Smeeth, T van Staa, I Buchan","Better care through better use of data in GP–patient partnerships",2017,"British Journal of General …","bjgp.org","https://bjgp.org/content/67/655/54.short","https://scholar.google.com/scholar?cites=989373148095782474&as_sdt=2005&sciodt=0,5&hl=en",171,"2025-06-30 21:06:11","","","","",,,,,6,0.75,2,4,8,"54 British Journal of General Practice, February 2017 unintended or unclear purposes, users can be made aware and objections subsequently raised.‘Passive’data are more …","https://bjgp.org/content/bjgp/67/655/54.full.pdf","https://scholar.google.com/scholar?q=related:Sh6P4qL1ug0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"R Croker, AJ Walker, S Bacon, HJ Curtis, L French…","A New Mechanism To Identify Cost Savings in NHS Prescribing: Minimising “Price-Per-Unit”",2017,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/172569.abstract","",172,"2025-06-30 21:06:11","","10.1101/172569.abstract","","",,,,,0,0.00,0,6,8,"… As part of the OpenPrescribing.net project we run an openly accessible service to identify cost saving opportunities in NHS primary care prescribing data. We set out to develop a …","https://www.biorxiv.org/content/10.1101/172569.full.pdf","https://scholar.google.com/scholar?q=related:nuJmij3NjpkJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
